Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","072","Botswana","5312","Area harvested","0111","Wheat","2004","2004","ha","205","I","Imputed value",""
"QCL","Crops and livestock products","072","Botswana","5412","Yield","0111","Wheat","2004","2004","kg/ha","1268.6","E","Estimated value",""
"QCL","Crops and livestock products","072","Botswana","5510","Production","0111","Wheat","2004","2004","t","259.73","I","Imputed value",""
"QCL","Crops and livestock products","072","Botswana","5312","Area harvested","0111","Wheat","2005","2005","ha","187","I","Imputed value",""
"QCL","Crops and livestock products","072","Botswana","5412","Yield","0111","Wheat","2005","2005","kg/ha","1161.2","E","Estimated value",""
"QCL","Crops and livestock products","072","Botswana","5510","Production","0111","Wheat","2005","2005","t","216.8","I","Imputed value",""
"QCL","Crops and livestock products","072","Botswana","5312","Area harvested","0111","Wheat","2006","2006","ha","179","I","Imputed value",""
"QCL","Crops and livestock products","072","Botswana","5412","Yield","0111","Wheat","2006","2006","kg/ha","1045.6","E","Estimated value",""
"QCL","Crops and livestock products","072","Botswana","5510","Production","0111","Wheat","2006","2006","t","187.21","I","Imputed value",""
"QCL","Crops and livestock products","072","Botswana","5312","Area harvested","0111","Wheat","2007","2007","ha","80","A","Official figure",""
"QCL","Crops and livestock products","072","Botswana","5412","Yield","0111","Wheat","2007","2007","kg/ha","900","A","Official figure",""
"QCL","Crops and livestock products","072","Botswana","5510","Production","0111","Wheat","2007","2007","t","72","A","Official figure",""
"QCL","Crops and livestock products","072","Botswana","5312","Area harvested","0111","Wheat","2008","2008","ha","130","A","Official figure",""
"QCL","Crops and livestock products","072","Botswana","5412","Yield","0111","Wheat","2008","2008","kg/ha","800","A","Official figure",""
"QCL","Crops and livestock products","072","Botswana","5510","Production","0111","Wheat","2008","2008","t","104","A","Official figure",""
"QCL","Crops and livestock products","072","Botswana","5312","Area harvested","0111","Wheat","2009","2009","ha","0","A","Official figure",""
"QCL","Crops and livestock products","072","Botswana","5510","Production","0111","Wheat","2009","2009","t","0","A","Official figure",""
"QCL","Crops and livestock products","072","Botswana","5312","Area harvested","0111","Wheat","2010","2010","ha","0","E","Estimated value",""
"QCL","Crops and livestock products","072","Botswana","5510","Production","0111","Wheat","2010","2010","t","0","I","Imputed value",""
"QCL","Crops and livestock products","072","Botswana","5312","Area harvested","0111","Wheat","2011","2011","ha","0","E","Estimated value",""
"QCL","Crops and livestock products","072","Botswana","5510","Production","0111","Wheat","2011","2011","t","0","I","Imputed value",""
"QCL","Crops and livestock products","072","Botswana","5312","Area harvested","0111","Wheat","2012","2012","ha","0","E","Estimated value",""
"QCL","Crops and livestock products","072","Botswana","5510","Production","0111","Wheat","2012","2012","t","0","E","Estimated value",""
"QCL","Crops and livestock products","072","Botswana","5312","Area harvested","0111","Wheat","2013","2013","ha","0","E","Estimated value",""
"QCL","Crops and livestock products","072","Botswana","5510","Production","0111","Wheat","2013","2013","t","0","E","Estimated value",""
"QCL","Crops and livestock products","072","Botswana","5312","Area harvested","0111","Wheat","2014","2014","ha","0","E","Estimated value",""
"QCL","Crops and livestock products","072","Botswana","5510","Production","0111","Wheat","2014","2014","t","0","E","Estimated value",""
"QCL","Crops and livestock products","072","Botswana","5312","Area harvested","0111","Wheat","2015","2015","ha","0","E","Estimated value",""
"QCL","Crops and livestock products","072","Botswana","5510","Production","0111","Wheat","2015","2015","t","0","E","Estimated value",""
"QCL","Crops and livestock products","072","Botswana","5312","Area harvested","0111","Wheat","2016","2016","ha","0","E","Estimated value",""
"QCL","Crops and livestock products","072","Botswana","5510","Production","0111","Wheat","2016","2016","t","0","E","Estimated value",""
"QCL","Crops and livestock products","072","Botswana","5312","Area harvested","0111","Wheat","2017","2017","ha","0","E","Estimated value",""
"QCL","Crops and livestock products","072","Botswana","5510","Production","0111","Wheat","2017","2017","t","0","E","Estimated value",""
"QCL","Crops and livestock products","072","Botswana","5312","Area harvested","0111","Wheat","2018","2018","ha","910","A","Official figure",""
"QCL","Crops and livestock products","072","Botswana","5412","Yield","0111","Wheat","2018","2018","kg/ha","1331.9","A","Official figure",""
"QCL","Crops and livestock products","072","Botswana","5510","Production","0111","Wheat","2018","2018","t","1212","A","Official figure",""
"QCL","Crops and livestock products","072","Botswana","5312","Area harvested","0111","Wheat","2019","2019","ha","620","A","Official figure",""
"QCL","Crops and livestock products","072","Botswana","5412","Yield","0111","Wheat","2019","2019","kg/ha","608.1","A","Official figure",""
"QCL","Crops and livestock products","072","Botswana","5510","Production","0111","Wheat","2019","2019","t","377","A","Official figure",""
"QCL","Crops and livestock products","072","Botswana","5312","Area harvested","0111","Wheat","2020","2020","ha","755","A","Official figure",""
"QCL","Crops and livestock products","072","Botswana","5412","Yield","0111","Wheat","2020","2020","kg/ha","1361.5","A","Official figure",""
"QCL","Crops and livestock products","072","Botswana","5510","Production","0111","Wheat","2020","2020","t","1028.1","A","Official figure",""
"QCL","Crops and livestock products","072","Botswana","5312","Area harvested","0111","Wheat","2021","2021","ha","852","A","Official figure",""
"QCL","Crops and livestock products","072","Botswana","5412","Yield","0111","Wheat","2021","2021","kg/ha","1502.3","A","Official figure",""
"QCL","Crops and livestock products","072","Botswana","5510","Production","0111","Wheat","2021","2021","t","1280","A","Official figure",""
"QCL","Crops and livestock products","072","Botswana","5312","Area harvested","0111","Wheat","2022","2022","ha","1300","A","Official figure",""
"QCL","Crops and livestock products","072","Botswana","5412","Yield","0111","Wheat","2022","2022","kg/ha","2200","A","Official figure",""
"QCL","Crops and livestock products","072","Botswana","5510","Production","0111","Wheat","2022","2022","t","2860","A","Official figure",""
"QCL","Crops and livestock products","072","Botswana","5312","Area harvested","0111","Wheat","2023","2023","ha","804","A","Official figure",""
"QCL","Crops and livestock products","072","Botswana","5412","Yield","0111","Wheat","2023","2023","kg/ha","1007.5","A","Official figure",""
"QCL","Crops and livestock products","072","Botswana","5510","Production","0111","Wheat","2023","2023","t","810","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5312","Area harvested","0111","Wheat","2000","2000","ha","1138687","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0111","Wheat","2000","2000","kg/ha","1515.6","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","0111","Wheat","2000","2000","t","1725792","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5312","Area harvested","0111","Wheat","2001","2001","ha","1727492","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0111","Wheat","2001","2001","kg/ha","1948.8","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","0111","Wheat","2001","2001","t","3366599","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5312","Area harvested","0111","Wheat","2002","2002","ha","2104900","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0111","Wheat","2002","2002","kg/ha","1475.4","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","0111","Wheat","2002","2002","t","3105660","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5312","Area harvested","0111","Wheat","2003","2003","ha","2560230","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0111","Wheat","2003","2003","kg/ha","2403.5","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","0111","Wheat","2003","2003","t","6153500","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5312","Area harvested","0111","Wheat","2004","2004","ha","2807224","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0111","Wheat","2004","2004","kg/ha","2072.8","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","0111","Wheat","2004","2004","t","5818846","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5312","Area harvested","0111","Wheat","2005","2005","ha","2360696","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0111","Wheat","2005","2005","kg/ha","1973.5","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","0111","Wheat","2005","2005","t","4658790","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5312","Area harvested","0111","Wheat","2006","2006","ha","1560175","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0111","Wheat","2006","2006","kg/ha","1592.7","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","0111","Wheat","2006","2006","t","2484848","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5312","Area harvested","0111","Wheat","2007","2007","ha","1853224","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0111","Wheat","2007","2007","kg/ha","2219.9","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","0111","Wheat","2007","2007","t","4114057","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5312","Area harvested","0111","Wheat","2008","2008","ha","2363893","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0111","Wheat","2008","2008","kg/ha","2549.7","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","0111","Wheat","2008","2008","t","6027131","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5312","Area harvested","0111","Wheat","2009","2009","ha","2430253","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0111","Wheat","2009","2009","kg/ha","2080.2","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","0111","Wheat","2009","2009","t","5055525","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5312","Area harvested","0111","Wheat","2010","2010","ha","2181567","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0111","Wheat","2010","2010","kg/ha","2828.8","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","0111","Wheat","2010","2010","t","6171250","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5312","Area harvested","0111","Wheat","2011","2011","ha","2138916","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0111","Wheat","2011","2011","kg/ha","2660.2","A","Official figure",""
